COD_DPTO,NOMBRE DPTO,COD_MPIO,NOMBRE MPIO,SEXOS,ANO,Población
15,Boyacá,15804,Tibaná,AMBOS SEXOS,2022,"9,242"
15,Boyacá,15804,Tibaná,HOMBRES,2022,"4,547"
15,Boyacá,15804,Tibaná,MUJERES,2022,"4,695"
15,Boyacá,15806,Tibasosa,AMBOS SEXOS,2022,"13,579"
15,Boyacá,15806,Tibasosa,HOMBRES,2022,"6,701"
15,Boyacá,15806,Tibasosa,MUJERES,2022,"6,878"
15,Boyacá,15808,Tinjacá,AMBOS SEXOS,2022,"3,397"
15,Boyacá,15808,Tinjacá,HOMBRES,2022,"1,683"
15,Boyacá,15808,Tinjacá,MUJERES,2022,"1,714"
15,Boyacá,15810,Tipacoque,AMBOS SEXOS,2022,"3,334"
15,Boyacá,15810,Tipacoque,HOMBRES,2022,"1,700"
15,Boyacá,15810,Tipacoque,MUJERES,2022,"1,634"
15,Boyacá,15814,Toca,AMBOS SEXOS,2022,"9,013"
15,Boyacá,15814,Toca,HOMBRES,2022,"4,571"
15,Boyacá,15814,Toca,MUJERES,2022,"4,442"
15,Boyacá,15816,Togüí,AMBOS SEXOS,2022,"4,393"
15,Boyacá,15816,Togüí,HOMBRES,2022,"2,254"
15,Boyacá,15816,Togüí,MUJERES,2022,"2,139"
15,Boyacá,15820,Tópaga,AMBOS SEXOS,2022,"3,747"
15,Boyacá,15820,Tópaga,HOMBRES,2022,"1,805"
15,Boyacá,15820,Tópaga,MUJERES,2022,"1,942"
15,Boyacá,15822,Tota,AMBOS SEXOS,2022,"5,303"
15,Boyacá,15822,Tota,HOMBRES,2022,"2,656"
15,Boyacá,15822,Tota,MUJERES,2022,"2,647"
15,Boyacá,15832,Tununguá,AMBOS SEXOS,2022,"1,598"
15,Boyacá,15832,Tununguá,HOMBRES,2022,873
15,Boyacá,15832,Tununguá,MUJERES,2022,725
15,Boyacá,15835,Turmequé,AMBOS SEXOS,2022,"6,239"
15,Boyacá,15835,Turmequé,HOMBRES,2022,"3,088"
15,Boyacá,15835,Turmequé,MUJERES,2022,"3,151"
15,Boyacá,15837,Tuta,AMBOS SEXOS,2022,"8,577"
15,Boyacá,15837,Tuta,HOMBRES,2022,"4,182"
15,Boyacá,15837,Tuta,MUJERES,2022,"4,395"
15,Boyacá,15839,Tutazá,AMBOS SEXOS,2022,"2,066"
15,Boyacá,15839,Tutazá,HOMBRES,2022,999
15,Boyacá,15839,Tutazá,MUJERES,2022,"1,067"
15,Boyacá,15842,Umbita,AMBOS SEXOS,2022,"7,654"
15,Boyacá,15842,Umbita,HOMBRES,2022,"3,944"
15,Boyacá,15842,Umbita,MUJERES,2022,"3,710"
15,Boyacá,15861,Ventaquemada,AMBOS SEXOS,2022,"16,313"
15,Boyacá,15861,Ventaquemada,HOMBRES,2022,"8,118"
15,Boyacá,15861,Ventaquemada,MUJERES,2022,"8,195"
15,Boyacá,15879,Viracachá,AMBOS SEXOS,2022,"2,847"
15,Boyacá,15879,Viracachá,HOMBRES,2022,"1,465"
15,Boyacá,15879,Viracachá,MUJERES,2022,"1,382"
15,Boyacá,15897,Zetaquira,AMBOS SEXOS,2022,"4,687"
15,Boyacá,15897,Zetaquira,HOMBRES,2022,"2,375"
15,Boyacá,15897,Zetaquira,MUJERES,2022,"2,312"
17,Caldas,17001,Manizales,AMBOS SEXOS,2022,"454,077"
17,Caldas,17001,Manizales,HOMBRES,2022,"213,719"
17,Caldas,17001,Manizales,MUJERES,2022,"240,358"
17,Caldas,17013,Aguadas,AMBOS SEXOS,2022,"23,452"
17,Caldas,17013,Aguadas,HOMBRES,2022,"11,662"
17,Caldas,17013,Aguadas,MUJERES,2022,"11,790"
17,Caldas,17042,Anserma,AMBOS SEXOS,2022,"37,335"
17,Caldas,17042,Anserma,HOMBRES,2022,"18,695"
17,Caldas,17042,Anserma,MUJERES,2022,"18,640"
17,Caldas,17050,Aranzazu,AMBOS SEXOS,2022,"10,741"
17,Caldas,17050,Aranzazu,HOMBRES,2022,"5,033"
17,Caldas,17050,Aranzazu,MUJERES,2022,"5,708"
17,Caldas,17088,Belalcázar,AMBOS SEXOS,2022,"10,837"
17,Caldas,17088,Belalcázar,HOMBRES,2022,"5,490"
17,Caldas,17088,Belalcázar,MUJERES,2022,"5,347"
17,Caldas,17174,Chinchiná,AMBOS SEXOS,2022,"53,184"
17,Caldas,17174,Chinchiná,HOMBRES,2022,"25,436"
17,Caldas,17174,Chinchiná,MUJERES,2022,"27,748"
17,Caldas,17272,Filadelfia,AMBOS SEXOS,2022,"11,600"
17,Caldas,17272,Filadelfia,HOMBRES,2022,"5,819"
17,Caldas,17272,Filadelfia,MUJERES,2022,"5,781"
17,Caldas,17380,La Dorada,AMBOS SEXOS,2022,"75,319"
17,Caldas,17380,La Dorada,HOMBRES,2022,"36,414"
17,Caldas,17380,La Dorada,MUJERES,2022,"38,905"
17,Caldas,17388,La Merced,AMBOS SEXOS,2022,"5,985"
17,Caldas,17388,La Merced,HOMBRES,2022,"3,035"
17,Caldas,17388,La Merced,MUJERES,2022,"2,950"
17,Caldas,17433,Manzanares,AMBOS SEXOS,2022,"18,106"
17,Caldas,17433,Manzanares,HOMBRES,2022,"9,099"
17,Caldas,17433,Manzanares,MUJERES,2022,"9,007"
17,Caldas,17442,Marmato,AMBOS SEXOS,2022,"9,330"
17,Caldas,17442,Marmato,HOMBRES,2022,"4,743"
17,Caldas,17442,Marmato,MUJERES,2022,"4,587"
17,Caldas,17444,Marquetalia,AMBOS SEXOS,2022,"13,727"
17,Caldas,17444,Marquetalia,HOMBRES,2022,"6,885"
17,Caldas,17444,Marquetalia,MUJERES,2022,"6,842"
17,Caldas,17446,Marulanda,AMBOS SEXOS,2022,"2,589"
17,Caldas,17446,Marulanda,HOMBRES,2022,"1,363"
17,Caldas,17446,Marulanda,MUJERES,2022,"1,226"
17,Caldas,17486,Neira,AMBOS SEXOS,2022,"21,484"
17,Caldas,17486,Neira,HOMBRES,2022,"10,739"
17,Caldas,17486,Neira,MUJERES,2022,"10,745"
17,Caldas,17495,Norcasia,AMBOS SEXOS,2022,"6,235"
17,Caldas,17495,Norcasia,HOMBRES,2022,"3,095"
17,Caldas,17495,Norcasia,MUJERES,2022,"3,140"
17,Caldas,17513,Pácora,AMBOS SEXOS,2022,"15,593"
17,Caldas,17513,Pácora,HOMBRES,2022,"7,840"
17,Caldas,17513,Pácora,MUJERES,2022,"7,753"
17,Caldas,17524,Palestina,AMBOS SEXOS,2022,"15,956"
17,Caldas,17524,Palestina,HOMBRES,2022,"8,049"
17,Caldas,17524,Palestina,MUJERES,2022,"7,907"
17,Caldas,17541,Pensilvania,AMBOS SEXOS,2022,"20,102"
17,Caldas,17541,Pensilvania,HOMBRES,2022,"10,114"
17,Caldas,17541,Pensilvania,MUJERES,2022,"9,988"
17,Caldas,17614,Riosucio,AMBOS SEXOS,2022,"52,878"
17,Caldas,17614,Riosucio,HOMBRES,2022,"26,240"
17,Caldas,17614,Riosucio,MUJERES,2022,"26,638"
17,Caldas,17616,Risaralda,AMBOS SEXOS,2022,"10,753"
17,Caldas,17616,Risaralda,HOMBRES,2022,"5,615"
17,Caldas,17616,Risaralda,MUJERES,2022,"5,138"
17,Caldas,17653,Salamina,AMBOS SEXOS,2022,"19,733"
17,Caldas,17653,Salamina,HOMBRES,2022,"9,861"
17,Caldas,17653,Salamina,MUJERES,2022,"9,872"
17,Caldas,17662,Samaná,AMBOS SEXOS,2022,"20,317"
17,Caldas,17662,Samaná,HOMBRES,2022,"10,303"
17,Caldas,17662,Samaná,MUJERES,2022,"10,014"
17,Caldas,17665,San José,AMBOS SEXOS,2022,"5,002"
17,Caldas,17665,San José,HOMBRES,2022,"2,566"
17,Caldas,17665,San José,MUJERES,2022,"2,436"
17,Caldas,17777,Supía,AMBOS SEXOS,2022,"29,884"
17,Caldas,17777,Supía,HOMBRES,2022,"14,674"
17,Caldas,17777,Supía,MUJERES,2022,"15,210"
17,Caldas,17867,Victoria,AMBOS SEXOS,2022,"10,533"
17,Caldas,17867,Victoria,HOMBRES,2022,"5,187"
17,Caldas,17867,Victoria,MUJERES,2022,"5,346"
17,Caldas,17873,Villamaría,AMBOS SEXOS,2022,"68,625"
17,Caldas,17873,Villamaría,HOMBRES,2022,"33,039"
17,Caldas,17873,Villamaría,MUJERES,2022,"35,586"
17,Caldas,17877,Viterbo,AMBOS SEXOS,2022,"13,078"
17,Caldas,17877,Viterbo,HOMBRES,2022,"6,193"
17,Caldas,17877,Viterbo,MUJERES,2022,"6,885"
18,Caquetá,18001,Florencia,AMBOS SEXOS,2022,"176,706"
18,Caquetá,18001,Florencia,HOMBRES,2022,"87,320"
18,Caquetá,18001,Florencia,MUJERES,2022,"89,386"
18,Caquetá,18029,Albania,AMBOS SEXOS,2022,"4,489"
18,Caquetá,18029,Albania,HOMBRES,2022,"2,269"
18,Caquetá,18029,Albania,MUJERES,2022,"2,220"
18,Caquetá,18094,Belén de Los Andaquies,AMBOS SEXOS,2022,"11,418"
18,Caquetá,18094,Belén de Los Andaquies,HOMBRES,2022,"5,649"
18,Caquetá,18094,Belén de Los Andaquies,MUJERES,2022,"5,769"
18,Caquetá,18150,Cartagena del Chairá,AMBOS SEXOS,2022,"31,817"
18,Caquetá,18150,Cartagena del Chairá,HOMBRES,2022,"16,141"
18,Caquetá,18150,Cartagena del Chairá,MUJERES,2022,"15,676"
18,Caquetá,18205,Curillo,AMBOS SEXOS,2022,"7,938"
18,Caquetá,18205,Curillo,HOMBRES,2022,"3,938"
18,Caquetá,18205,Curillo,MUJERES,2022,"4,000"
18,Caquetá,18247,El Doncello,AMBOS SEXOS,2022,"19,692"
18,Caquetá,18247,El Doncello,HOMBRES,2022,"9,669"
18,Caquetá,18247,El Doncello,MUJERES,2022,"10,023"
18,Caquetá,18256,El Paujil,AMBOS SEXOS,2022,"18,859"
18,Caquetá,18256,El Paujil,HOMBRES,2022,"9,601"
18,Caquetá,18256,El Paujil,MUJERES,2022,"9,258"
18,Caquetá,18410,La Montañita,AMBOS SEXOS,2022,"15,003"
18,Caquetá,18410,La Montañita,HOMBRES,2022,"7,803"
18,Caquetá,18410,La Montañita,MUJERES,2022,"7,200"
18,Caquetá,18460,Milán,AMBOS SEXOS,2022,"10,165"
18,Caquetá,18460,Milán,HOMBRES,2022,"5,227"
18,Caquetá,18460,Milán,MUJERES,2022,"4,938"
18,Caquetá,18479,Morelia,AMBOS SEXOS,2022,"3,826"
18,Caquetá,18479,Morelia,HOMBRES,2022,"1,914"
18,Caquetá,18479,Morelia,MUJERES,2022,"1,912"
18,Caquetá,18592,Puerto Rico,AMBOS SEXOS,2022,"26,838"
18,Caquetá,18592,Puerto Rico,HOMBRES,2022,"13,500"
18,Caquetá,18592,Puerto Rico,MUJERES,2022,"13,338"
18,Caquetá,18610,San José del Fragua,AMBOS SEXOS,2022,"13,379"
18,Caquetá,18610,San José del Fragua,HOMBRES,2022,"6,753"
18,Caquetá,18610,San José del Fragua,MUJERES,2022,"6,626"
18,Caquetá,18753,San Vicente del Caguán,AMBOS SEXOS,2022,"53,717"
18,Caquetá,18753,San Vicente del Caguán,HOMBRES,2022,"27,762"
18,Caquetá,18753,San Vicente del Caguán,MUJERES,2022,"25,955"
18,Caquetá,18756,Solano,AMBOS SEXOS,2022,"11,749"
18,Caquetá,18756,Solano,HOMBRES,2022,"6,387"
18,Caquetá,18756,Solano,MUJERES,2022,"5,362"
18,Caquetá,18785,Solita,AMBOS SEXOS,2022,"6,480"
18,Caquetá,18785,Solita,HOMBRES,2022,"3,272"
18,Caquetá,18785,Solita,MUJERES,2022,"3,208"
18,Caquetá,18860,Valparaíso,AMBOS SEXOS,2022,"7,199"
18,Caquetá,18860,Valparaíso,HOMBRES,2022,"3,739"
18,Caquetá,18860,Valparaíso,MUJERES,2022,"3,460"
19,Cauca,19001,Popayán,AMBOS SEXOS,2022,"330,750"
19,Cauca,19001,Popayán,HOMBRES,2022,"158,728"
19,Cauca,19001,Popayán,MUJERES,2022,"172,022"
19,Cauca,19022,Almaguer,AMBOS SEXOS,2022,"18,468"
19,Cauca,19022,Almaguer,HOMBRES,2022,"9,164"
19,Cauca,19022,Almaguer,MUJERES,2022,"9,304"
19,Cauca,19050,Argelia,AMBOS SEXOS,2022,"27,013"
19,Cauca,19050,Argelia,HOMBRES,2022,"14,200"
19,Cauca,19050,Argelia,MUJERES,2022,"12,813"
19,Cauca,19075,Balboa,AMBOS SEXOS,2022,"21,780"
19,Cauca,19075,Balboa,HOMBRES,2022,"10,903"
19,Cauca,19075,Balboa,MUJERES,2022,"10,877"
19,Cauca,19100,Bolívar,AMBOS SEXOS,2022,"37,586"
19,Cauca,19100,Bolívar,HOMBRES,2022,"19,004"
19,Cauca,19100,Bolívar,MUJERES,2022,"18,582"
19,Cauca,19110,Buenos Aires,AMBOS SEXOS,2022,"32,568"
19,Cauca,19110,Buenos Aires,HOMBRES,2022,"16,169"
19,Cauca,19110,Buenos Aires,MUJERES,2022,"16,399"
19,Cauca,19130,Cajibío,AMBOS SEXOS,2022,"43,527"
19,Cauca,19130,Cajibío,HOMBRES,2022,"22,211"
19,Cauca,19130,Cajibío,MUJERES,2022,"21,316"
19,Cauca,19137,Caldono,AMBOS SEXOS,2022,"42,447"
19,Cauca,19137,Caldono,HOMBRES,2022,"21,546"
19,Cauca,19137,Caldono,MUJERES,2022,"20,901"
19,Cauca,19142,Caloto,AMBOS SEXOS,2022,"30,699"
19,Cauca,19142,Caloto,HOMBRES,2022,"15,268"
19,Cauca,19142,Caloto,MUJERES,2022,"15,431"
19,Cauca,19212,Corinto,AMBOS SEXOS,2022,"25,847"
19,Cauca,19212,Corinto,HOMBRES,2022,"12,974"
19,Cauca,19212,Corinto,MUJERES,2022,"12,873"
19,Cauca,19256,El Tambo,AMBOS SEXOS,2022,"54,629"
19,Cauca,19256,El Tambo,HOMBRES,2022,"27,948"
19,Cauca,19256,El Tambo,MUJERES,2022,"26,681"
19,Cauca,19290,Florencia,AMBOS SEXOS,2022,"5,389"
19,Cauca,19290,Florencia,HOMBRES,2022,"2,754"
19,Cauca,19290,Florencia,MUJERES,2022,"2,635"
19,Cauca,19300,Guachené ,AMBOS SEXOS,2022,"20,340"
19,Cauca,19300,Guachené ,HOMBRES,2022,"9,428"
19,Cauca,19300,Guachené ,MUJERES,2022,"10,912"
19,Cauca,19318,Guapi,AMBOS SEXOS,2022,"28,139"
19,Cauca,19318,Guapi,HOMBRES,2022,"13,939"
19,Cauca,19318,Guapi,MUJERES,2022,"14,200"
19,Cauca,19355,Inzá,AMBOS SEXOS,2022,"29,918"
19,Cauca,19355,Inzá,HOMBRES,2022,"15,084"
19,Cauca,19355,Inzá,MUJERES,2022,"14,834"
19,Cauca,19364,Jambaló,AMBOS SEXOS,2022,"18,869"
19,Cauca,19364,Jambaló,HOMBRES,2022,"9,449"
19,Cauca,19364,Jambaló,MUJERES,2022,"9,420"
19,Cauca,19392,La Sierra,AMBOS SEXOS,2022,"10,825"
19,Cauca,19392,La Sierra,HOMBRES,2022,"5,518"
19,Cauca,19392,La Sierra,MUJERES,2022,"5,307"
19,Cauca,19397,La Vega,AMBOS SEXOS,2022,"25,036"
19,Cauca,19397,La Vega,HOMBRES,2022,"12,696"
19,Cauca,19397,La Vega,MUJERES,2022,"12,340"
19,Cauca,19418,López,AMBOS SEXOS,2022,"19,239"
19,Cauca,19418,López,HOMBRES,2022,"9,725"
19,Cauca,19418,López,MUJERES,2022,"9,514"
19,Cauca,19450,Mercaderes,AMBOS SEXOS,2022,"23,467"
19,Cauca,19450,Mercaderes,HOMBRES,2022,"11,805"
19,Cauca,19450,Mercaderes,MUJERES,2022,"11,662"
19,Cauca,19455,Miranda,AMBOS SEXOS,2022,"32,602"
19,Cauca,19455,Miranda,HOMBRES,2022,"15,893"
19,Cauca,19455,Miranda,MUJERES,2022,"16,709"
19,Cauca,19473,Morales,AMBOS SEXOS,2022,"40,733"
19,Cauca,19473,Morales,HOMBRES,2022,"20,542"
19,Cauca,19473,Morales,MUJERES,2022,"20,191"
19,Cauca,19513,Padilla,AMBOS SEXOS,2022,"10,152"
19,Cauca,19513,Padilla,HOMBRES,2022,"4,785"
19,Cauca,19513,Padilla,MUJERES,2022,"5,367"
19,Cauca,19517,Paez,AMBOS SEXOS,2022,"47,499"
19,Cauca,19517,Paez,HOMBRES,2022,"24,187"
19,Cauca,19517,Paez,MUJERES,2022,"23,312"
19,Cauca,19532,Patía,AMBOS SEXOS,2022,"38,094"
19,Cauca,19532,Patía,HOMBRES,2022,"18,462"
19,Cauca,19532,Patía,MUJERES,2022,"19,632"
19,Cauca,19533,Piamonte,AMBOS SEXOS,2022,"9,409"
19,Cauca,19533,Piamonte,HOMBRES,2022,"4,844"
19,Cauca,19533,Piamonte,MUJERES,2022,"4,565"
19,Cauca,19548,Piendamó,AMBOS SEXOS,2022,"42,515"
19,Cauca,19548,Piendamó,HOMBRES,2022,"20,996"
19,Cauca,19548,Piendamó,MUJERES,2022,"21,519"
19,Cauca,19573,Puerto Tejada,AMBOS SEXOS,2022,"42,462"
19,Cauca,19573,Puerto Tejada,HOMBRES,2022,"19,649"
19,Cauca,19573,Puerto Tejada,MUJERES,2022,"22,813"
19,Cauca,19585,Puracé,AMBOS SEXOS,2022,"17,850"
19,Cauca,19585,Puracé,HOMBRES,2022,"8,877"
19,Cauca,19585,Puracé,MUJERES,2022,"8,973"
19,Cauca,19622,Rosas,AMBOS SEXOS,2022,"11,724"
19,Cauca,19622,Rosas,HOMBRES,2022,"5,987"
19,Cauca,19622,Rosas,MUJERES,2022,"5,737"
19,Cauca,19693,San Sebastián,AMBOS SEXOS,2022,"11,239"
19,Cauca,19693,San Sebastián,HOMBRES,2022,"5,588"
19,Cauca,19693,San Sebastián,MUJERES,2022,"5,651"
19,Cauca,19698,Santander de Quilichao,AMBOS SEXOS,2022,"114,832"
19,Cauca,19698,Santander de Quilichao,HOMBRES,2022,"55,941"
19,Cauca,19698,Santander de Quilichao,MUJERES,2022,"58,891"
19,Cauca,19701,Santa Rosa,AMBOS SEXOS,2022,"5,469"
19,Cauca,19701,Santa Rosa,HOMBRES,2022,"2,867"
19,Cauca,19701,Santa Rosa,MUJERES,2022,"2,602"
19,Cauca,19743,Silvia,AMBOS SEXOS,2022,"38,680"
19,Cauca,19743,Silvia,HOMBRES,2022,"19,178"
19,Cauca,19743,Silvia,MUJERES,2022,"19,502"
19,Cauca,19760,Sotara,AMBOS SEXOS,2022,"14,440"
19,Cauca,19760,Sotara,HOMBRES,2022,"7,164"
19,Cauca,19760,Sotara,MUJERES,2022,"7,276"
19,Cauca,19780,Suárez,AMBOS SEXOS,2022,"33,053"
19,Cauca,19780,Suárez,HOMBRES,2022,"16,675"
19,Cauca,19780,Suárez,MUJERES,2022,"16,378"
19,Cauca,19785,Sucre,AMBOS SEXOS,2022,"9,826"
19,Cauca,19785,Sucre,HOMBRES,2022,"4,986"
19,Cauca,19785,Sucre,MUJERES,2022,"4,840"
19,Cauca,19807,Timbío,AMBOS SEXOS,2022,"36,875"
19,Cauca,19807,Timbío,HOMBRES,2022,"18,245"
19,Cauca,19807,Timbío,MUJERES,2022,"18,630"
19,Cauca,19809,Timbiquí,AMBOS SEXOS,2022,"27,038"
19,Cauca,19809,Timbiquí,HOMBRES,2022,"13,637"
19,Cauca,19809,Timbiquí,MUJERES,2022,"13,401"
19,Cauca,19821,Toribio,AMBOS SEXOS,2022,"37,289"
19,Cauca,19821,Toribio,HOMBRES,2022,"18,772"
19,Cauca,19821,Toribio,MUJERES,2022,"18,517"
19,Cauca,19824,Totoró,AMBOS SEXOS,2022,"26,027"
19,Cauca,19824,Totoró,HOMBRES,2022,"12,996"
19,Cauca,19824,Totoró,MUJERES,2022,"13,031"
19,Cauca,19845,Villa Rica,AMBOS SEXOS,2022,"21,674"
19,Cauca,19845,Villa Rica,HOMBRES,2022,"10,023"
19,Cauca,19845,Villa Rica,MUJERES,2022,"11,651"
20,Cesar,20001,Valledupar,AMBOS SEXOS,2022,"552,048"
20,Cesar,20001,Valledupar,HOMBRES,2022,"269,052"
20,Cesar,20001,Valledupar,MUJERES,2022,"282,996"
20,Cesar,20011,Aguachica,AMBOS SEXOS,2022,"122,902"
20,Cesar,20011,Aguachica,HOMBRES,2022,"59,840"
20,Cesar,20011,Aguachica,MUJERES,2022,"63,062"
20,Cesar,20013,Agustín Codazzi,AMBOS SEXOS,2022,"66,979"
20,Cesar,20013,Agustín Codazzi,HOMBRES,2022,"33,521"
20,Cesar,20013,Agustín Codazzi,MUJERES,2022,"33,458"
20,Cesar,20032,Astrea,AMBOS SEXOS,2022,"21,812"
20,Cesar,20032,Astrea,HOMBRES,2022,"11,139"
20,Cesar,20032,Astrea,MUJERES,2022,"10,673"
20,Cesar,20045,Becerril,AMBOS SEXOS,2022,"24,138"
20,Cesar,20045,Becerril,HOMBRES,2022,"12,196"
20,Cesar,20045,Becerril,MUJERES,2022,"11,942"
20,Cesar,20060,Bosconia,AMBOS SEXOS,2022,"44,878"
20,Cesar,20060,Bosconia,HOMBRES,2022,"22,530"
20,Cesar,20060,Bosconia,MUJERES,2022,"22,348"
20,Cesar,20175,Chimichagua,AMBOS SEXOS,2022,"37,519"
20,Cesar,20175,Chimichagua,HOMBRES,2022,"18,673"
20,Cesar,20175,Chimichagua,MUJERES,2022,"18,846"
20,Cesar,20178,Chiriguaná,AMBOS SEXOS,2022,"30,687"
20,Cesar,20178,Chiriguaná,HOMBRES,2022,"15,170"
20,Cesar,20178,Chiriguaná,MUJERES,2022,"15,517"
20,Cesar,20228,Curumaní,AMBOS SEXOS,2022,"41,080"
20,Cesar,20228,Curumaní,HOMBRES,2022,"20,373"
20,Cesar,20228,Curumaní,MUJERES,2022,"20,707"
20,Cesar,20238,El Copey,AMBOS SEXOS,2022,"32,777"
20,Cesar,20238,El Copey,HOMBRES,2022,"16,378"
20,Cesar,20238,El Copey,MUJERES,2022,"16,399"
20,Cesar,20250,El Paso,AMBOS SEXOS,2022,"42,322"
20,Cesar,20250,El Paso,HOMBRES,2022,"20,972"
20,Cesar,20250,El Paso,MUJERES,2022,"21,350"
20,Cesar,20295,Gamarra,AMBOS SEXOS,2022,"16,429"
20,Cesar,20295,Gamarra,HOMBRES,2022,"8,177"
20,Cesar,20295,Gamarra,MUJERES,2022,"8,252"
20,Cesar,20310,González,AMBOS SEXOS,2022,"4,731"
20,Cesar,20310,González,HOMBRES,2022,"2,481"
20,Cesar,20310,González,MUJERES,2022,"2,250"
20,Cesar,20383,La Gloria,AMBOS SEXOS,2022,"19,105"
20,Cesar,20383,La Gloria,HOMBRES,2022,"9,826"
20,Cesar,20383,La Gloria,MUJERES,2022,"9,279"
20,Cesar,20400,La Jagua de Ibirico,AMBOS SEXOS,2022,"52,771"
20,Cesar,20400,La Jagua de Ibirico,HOMBRES,2022,"26,151"
20,Cesar,20400,La Jagua de Ibirico,MUJERES,2022,"26,620"
20,Cesar,20443,Manaure,AMBOS SEXOS,2022,"11,221"
20,Cesar,20443,Manaure,HOMBRES,2022,"5,673"
20,Cesar,20443,Manaure,MUJERES,2022,"5,548"
20,Cesar,20517,Pailitas,AMBOS SEXOS,2022,"20,407"
20,Cesar,20517,Pailitas,HOMBRES,2022,"9,964"
20,Cesar,20517,Pailitas,MUJERES,2022,"10,443"
20,Cesar,20550,Pelaya,AMBOS SEXOS,2022,"23,085"
20,Cesar,20550,Pelaya,HOMBRES,2022,"11,599"
20,Cesar,20550,Pelaya,MUJERES,2022,"11,486"
20,Cesar,20570,Pueblo Bello,AMBOS SEXOS,2022,"30,491"
20,Cesar,20570,Pueblo Bello,HOMBRES,2022,"15,380"
20,Cesar,20570,Pueblo Bello,MUJERES,2022,"15,111"
20,Cesar,20614,Río de Oro,AMBOS SEXOS,2022,"18,427"
20,Cesar,20614,Río de Oro,HOMBRES,2022,"9,317"
20,Cesar,20614,Río de Oro,MUJERES,2022,"9,110"
20,Cesar,20621,La Paz,AMBOS SEXOS,2022,"30,657"
20,Cesar,20621,La Paz,HOMBRES,2022,"15,307"
20,Cesar,20621,La Paz,MUJERES,2022,"15,350"
20,Cesar,20710,San Alberto,AMBOS SEXOS,2022,"29,472"
20,Cesar,20710,San Alberto,HOMBRES,2022,"14,669"
20,Cesar,20710,San Alberto,MUJERES,2022,"14,803"
20,Cesar,20750,San Diego,AMBOS SEXOS,2022,"21,199"
20,Cesar,20750,San Diego,HOMBRES,2022,"10,604"
20,Cesar,20750,San Diego,MUJERES,2022,"10,595"
20,Cesar,20770,San Martín,AMBOS SEXOS,2022,"29,794"
20,Cesar,20770,San Martín,HOMBRES,2022,"15,130"
20,Cesar,20770,San Martín,MUJERES,2022,"14,664"
20,Cesar,20787,Tamalameque,AMBOS SEXOS,2022,"16,766"
20,Cesar,20787,Tamalameque,HOMBRES,2022,"8,236"
20,Cesar,20787,Tamalameque,MUJERES,2022,"8,530"
23,Córdoba ,23001,Montería,AMBOS SEXOS,2022,"512,994"
23,Córdoba ,23001,Montería,HOMBRES,2022,"249,182"
23,Córdoba ,23001,Montería,MUJERES,2022,"263,812"
23,Córdoba ,23068,Ayapel,AMBOS SEXOS,2022,"47,954"
23,Córdoba ,23068,Ayapel,HOMBRES,2022,"24,329"
23,Córdoba ,23068,Ayapel,MUJERES,2022,"23,625"
23,Córdoba ,23079,Buenavista,AMBOS SEXOS,2022,"21,772"
23,Córdoba ,23079,Buenavista,HOMBRES,2022,"11,061"
23,Córdoba ,23079,Buenavista,MUJERES,2022,"10,711"
23,Córdoba ,23090,Canalete,AMBOS SEXOS,2022,"15,668"
23,Córdoba ,23090,Canalete,HOMBRES,2022,"7,949"
23,Córdoba ,23090,Canalete,MUJERES,2022,"7,719"
23,Córdoba ,23162,Cereté,AMBOS SEXOS,2022,"110,032"
23,Córdoba ,23162,Cereté,HOMBRES,2022,"53,786"
23,Córdoba ,23162,Cereté,MUJERES,2022,"56,246"
23,Córdoba ,23168,Chimá,AMBOS SEXOS,2022,"18,173"
23,Córdoba ,23168,Chimá,HOMBRES,2022,"9,308"
23,Córdoba ,23168,Chimá,MUJERES,2022,"8,865"
23,Córdoba ,23182,Chinú,AMBOS SEXOS,2022,"49,422"
23,Córdoba ,23182,Chinú,HOMBRES,2022,"25,118"
23,Córdoba ,23182,Chinú,MUJERES,2022,"24,304"
23,Córdoba ,23189,Ciénaga de Oro,AMBOS SEXOS,2022,"61,426"
23,Córdoba ,23189,Ciénaga de Oro,HOMBRES,2022,"30,970"
23,Córdoba ,23189,Ciénaga de Oro,MUJERES,2022,"30,456"
23,Córdoba ,23300,Cotorra,AMBOS SEXOS,2022,"19,845"
23,Córdoba ,23300,Cotorra,HOMBRES,2022,"9,927"
23,Córdoba ,23300,Cotorra,MUJERES,2022,"9,918"
23,Córdoba ,23350,La Apartada,AMBOS SEXOS,2022,"15,446"
23,Córdoba ,23350,La Apartada,HOMBRES,2022,"7,755"
23,Córdoba ,23350,La Apartada,MUJERES,2022,"7,691"
23,Córdoba ,23417,Lorica,AMBOS SEXOS,2022,"117,188"
23,Córdoba ,23417,Lorica,HOMBRES,2022,"57,369"
23,Córdoba ,23417,Lorica,MUJERES,2022,"59,819"
23,Córdoba ,23419,Los Córdobas,AMBOS SEXOS,2022,"19,607"
23,Córdoba ,23419,Los Córdobas,HOMBRES,2022,"9,963"
23,Córdoba ,23419,Los Córdobas,MUJERES,2022,"9,644"
23,Córdoba ,23464,Momil,AMBOS SEXOS,2022,"20,422"
23,Córdoba ,23464,Momil,HOMBRES,2022,"10,168"
23,Córdoba ,23464,Momil,MUJERES,2022,"10,254"
23,Córdoba ,23466,Montelíbano,AMBOS SEXOS,2022,"87,187"
